Species_name,Latitude,Longitude
Plethodon_dorsalis,38.24118,-85.69691
Plethodon_electromorphus,38.882222,-84.748056
Plethodon_electromorphus,49.497222,-80.431111
Plethodon_glutinosus,34.85452,-85.50453
Plethodon_glutinosus,41.15243,-74.02409
Plethodon_glutinosus,39.16092,-86.52314
Plethodon_glutinosus,35.86652,-83.0637
Plethodon_grobmani,31.8296,-86.61775
Plethodon_grobmani,30.79539,-85.21546
Plethodon_hubrichti,37.33431,-79.52309
Plethodon_kiamichi,34.627778,-94.811944
Plethodon_kisatchie,31.761,-92.38458
Plethodon_meridianus,35.6575,-81.698611
Plethodon_metcalfi,35.201944,-83.089167
Plethodon_metcalfi,35.55605,-82.98224
Plethodon_montanus,35.813889,-82.949444
Plethodon_nettingi,38.50038,-80.50009
Plethodon_nettingi,38.50038,-80.50009
Plethodon_ocmulgee,30.523889,-82.431389
Plethodon_ocmulgee,32.093889,-82.893056
Plethodon_ouachitae,34.69066,-94.33716
Plethodon_ouachitae,34.70927,-94.67745
Plethodon_ouachitae,34.70927,-94.67745
Plethodon_ouachitae,34.69066,-94.33716
Plethodon_petraeus,34.64869,-85.39163
Plethodon_richmondi,36.2311,-81.69637
Plethodon_richmondi,36.2311,-81.69637
Plethodon_savannah,33.35963,-82.07355
Plethodon_serratus,37.60663,-91.50788
Plethodon_serratus,35.15038,-83.4221
Plethodon_shermani,35.254722,-83.96
Plethodon_shermani,35.35016,-83.83356
Plethodon_shermani,35.153417,-83.751117
Plethodon_shermani,35.174267,-83.6071
Plethodon_shermani,35.04255,-83.50585
Plethodon_variolatus,32.77657,-79.93092
Plethodon_ventralis,35.96064,-83.92074
Plethodon_virginia,38.68073,-79.35089
Plethodon_websteri,33.89955,-82.30988
Plethodon_wehrlei,35.98844,-82.66736
Plethodon_welleri,36.29318,-81.62011
Plethodon_yonahlossee,37.54812,-77.44675
Hynobius_tokyoensis,36.64836,140.50536
Hynobius_tokyoensis,36.64836,140.50536
Hynobius_tokyoensis,35.65583,139.32389
Hynobius_tokyoensis,35.65583,139.32389
Hynobius_tokyoensis,35.73285,139.22525
Hynobius_tokyoensis,35.73285,139.22525
Hynobius_tokyoensis,35.73285,139.22525
Hynobius_tokyoensis,35.73285,139.22525
Hynobius_tokyoensis,35.32528,139.89111
Hynobius_tokyoensis,35.32528,139.89111
Hynobius_tokyoensis,35.32528,139.89111
Hynobius_tokyoensis,35.32528,139.89111
Hynobius_tokyoensis,35.51667,140.08333
Hynobius_tokyoensis,35.51667,140.08333
Hynobius_tokyoensis,36.36667,139.58333
Hynobius_tokyoensis,36.36667,139.58333
Hynobius_tokyoensis,36.56583,139.88361
Hynobius_tokyoensis,36.56583,139.88361
Hynobius_tokyoensis,35.28361,139.66722
Hynobius_tokyoensis,35.28361,139.66722
Hynobius_nebulosus,35.18147,136.90641
Hynobius_nebulosus,34.73028,136.50861
Hynobius_nebulosus,34.33333,136.83333
Hynobius_nebulosus,35,135.86667
Hynobius_nebulosus,34.68505,135.80485
Hynobius_lichenatus,39.45,140.48333
Hynobius_lichenatus,37.38158,140.22199
Hynobius_katoi,35.15,137.86667
Hynobius_kimurae,35,135.86667
Leptodactylus_albilabris,18.95229,-68.81285
Leptodactylus_albilabris,18.11413,-66.06433
Leptodactylus_albilabris,18.05052,-65.87933
Leptodactylus_albilabris,18.16718,-65.74322
Leptodactylus_albilabris,18.42745,-66.49212
Leptodactylus_albilabris,18.45161,-66.54073
Leptodactylus_albilabris,18.43882,-64.60382
Leptodactylus_fallax,15.45,-61.46667
Leptodactylus_knudseni,-3.36852,-58.75088
Eurycea_tonkawae,31.25044,-99.25061
Eurycea_tonkawae,31.25044,-99.25061
Eurycea_tonkawae,31.25044,-99.25061
Eurycea_tonkawae,30.51353,-97.73973
Eurycea_chisholmensis,30.95852,-97.54195
Eurycea_tonkawae,31.25044,-99.25061
Eurycea_sosorum,30.26382,-97.77139
Eurycea_nana,29.89466,-97.93028
Eurycea_pterophila,30.11104,-98.30196
Eurycea_neotenes,29.49356,-98.69641
Eurycea_tridentifera,31.25044,-99.25061
Eurycea_tridentifera,29.86688,-99.4206
Eurycea_tridentifera,31.25044,-99.25061
Eurycea_troglodytes,29.4944,-99.3806
Eurycea_quadridigitata,34.00043,-81.00009
Eurycea_quadridigitata,31.25044,-99.25061
Eurycea_bislineata,49.25014,-84.49983
Agalychnis_callidryas,10.03043,-83.65188
Agalychnis_moreletii,14.22583,-90.47417
Agalychnis_saltator,10.03043,-83.65188
Bombina_variegata,49.93531,19.81522
Staurois_parvus,5.75,116.5
Staurois_parvus,5.75,116.5
Staurois_parvus,5.75,116.5
Staurois_tuberilinguis,5.75,116.5
Staurois_tuberilinguis,5.75,116.5
Staurois_tuberilinguis,3.7428,115.4551
Staurois_tuberilinguis,3.7428,115.4551
Staurois_natator,1.8,109.76667
Staurois_natator,5.75,116.5
Rana_temporaria,53.31334,12.24255
Pseudoeurycea_werleri,18.55772,-95.20079
Pseudoeurycea_mystax,17,-96.5
Pseudoeurycea_mystax,17,-96.5
Pseudoeurycea_longicauda,19.43058,-100.17075
Pseudoeurycea_lineola,18.55772,-95.20079
Pseudoeurycea_lineola,18.55772,-95.20079
Pseudoeurycea_lineola,18.55772,-95.20079
Pseudoeurycea_lineola,18.55772,-95.20079
Pseudoeurycea_juarezi,16.37936,-94.87038
Pseudoeurycea_juarezi,16.37936,-94.87038
Pseudoeurycea_saltator,16.39556,-95.00306
Pseudoeurycea_saltator,16.39556,-95.00306
Pseudoeurycea_unguidentis,17.31074,-95.94347
Pseudoeurycea_unguidentis,17.31074,-95.94347
Pseudoeurycea_leprosa,18.97472,-97.18694
Pseudoeurycea_leprosa,28.80992,-111.6906
Pseudoeurycea_leprosa,18.65833,-97.49028
Pseudoeurycea_leprosa,19.63728,-97.09835
Pseudoeurycea_leprosa,19.04334,-98.20193
Pseudoeurycea_altamontana,27.42455,-105.11611
Pseudoeurycea_cochranae,16.68191,-97.0158
Pseudoeurycea_lynchi,19.75179,-96.7775
Pseudoeurycea_smithi,16.85052,-95.71006
Pseudoeurycea_robertsi,24.72516,-99.51652
Batrachoseps_gabrieli,34.05223,-118.24368
Batrachoseps_nigriventris,34.42083,-119.69819
Batrachoseps_diabolicus,37.58152,-119.90552
Batrachoseps_gavilanensis,36.60571,-121.075
Hylarana_latouchii,24.86397,121.55133
Hylarana_latouchii,24.86397,121.55133
Hylarana_latouchii,24.86397,121.55133
Hylarana_latouchii,24.86397,121.55133
Hylarana_latouchii,24.86397,121.55133
Hylarana_latouchii,23.33583,120.50167
Hylarana_latouchii,23.33583,120.50167
Hylarana_latouchii,23.33583,120.50167
Hylarana_latouchii,22.0225,120.83917
Hylarana_latouchii,22.0225,120.83917
Hylarana_latouchii,22.0225,120.83917
Hylarana_latouchii,22.17444,120.83528
Hylarana_latouchii,22.17444,120.83528
Hylarana_latouchii,22.0225,120.83917
Hylarana_latouchii,22.0225,120.83917
Hylarana_latouchii,23.70944,120.54333
Hylarana_latouchii,23.70944,120.54333
Hylarana_latouchii,23.70944,120.54333
Hylarana_latouchii,24.41477,120.77263
Hylarana_latouchii,24.41477,120.77263
Hylarana_latouchii,24.41477,120.77263
Hylarana_latouchii,24.41477,120.77263
Hylarana_latouchii,24.41477,120.77263
Hylarana_latouchii,24.41477,120.77263
Hylarana_latouchii,24.41477,120.77263
Hylarana_latouchii,24.41477,120.77263
Hylarana_latouchii,24.41477,120.77263
Hylarana_latouchii,24.41477,120.77263
Hylarana_latouchii,22.26278,120.65194
Hylarana_latouchii,22.26278,120.65194
Hylarana_latouchii,22.26278,120.65194
Hylarana_latouchii,22.26278,120.65194
Hylarana_latouchii,22.26278,120.65194
Hylarana_latouchii,23.33583,120.50167
Hylarana_latouchii,23.33583,120.50167
Hylarana_latouchii,23.33583,120.50167
Hylarana_latouchii,23.33583,120.50167
Hylarana_latouchii,23.33583,120.50167
Hylarana_latouchii,23.33583,120.50167
Hylarana_latouchii,23.33583,120.50167
Hylarana_latouchii,23.89661,120.93897
Hylarana_latouchii,23.89661,120.93897
Hylarana_latouchii,24.82444,121.77
Hylarana_latouchii,24.82444,121.77
Hylarana_latouchii,25.12825,121.7419
Hylarana_latouchii,23.49862,121.37809
Hylarana_latouchii,23.49862,121.37809
Hylarana_latouchii,23.49862,121.37809
Hylarana_latouchii,23.49862,121.37809
Hylarana_latouchii,23.49862,121.37809
Hylarana_latouchii,23.49862,121.37809
Hylarana_latouchii,23.49862,121.37809
Hylarana_latouchii,23.70944,120.54333
Hylarana_latouchii,23.70944,120.54333
Hylarana_latouchii,23.70944,120.54333
Hylarana_latouchii,23.70944,120.54333
Hylarana_latouchii,23.70944,120.54333
Hylarana_latouchii,23.70944,120.54333
Hylarana_latouchii,23.70944,120.54333
Hylarana_latouchii,22.71577,120.65167
Hylarana_latouchii,22.71577,120.65167
Hylarana_latouchii,22.71577,120.65167
Hylarana_latouchii,22.71577,120.65167
Hylarana_latouchii,22.71577,120.65167
Hylarana_latouchii,22.71577,120.65167
Hylarana_latouchii,22.71577,120.65167
Hylarana_latouchii,22.71577,120.65167
Hylarana_latouchii,22.71577,120.65167
Hylarana_latouchii,22.71577,120.65167
Hylarana_latouchii,22.29417,120.88583
Hylarana_latouchii,22.29417,120.88583
Hylarana_latouchii,22.29417,120.88583
Hylarana_latouchii,22.29417,120.88583
Hylarana_latouchii,22.29417,120.88583
Hylarana_latouchii,22.29417,120.88583
Hylarana_latouchii,22.29417,120.88583
Hylarana_latouchii,22.29417,120.88583
Hylarana_latouchii,22.29417,120.88583
Hylarana_latouchii,22.29417,120.88583
Hylarana_latouchii,22.22,120.85
Hylarana_latouchii,22.22,120.85
Hylarana_latouchii,22.22,120.85
Hylarana_latouchii,22.0225,120.83917
Hylarana_latouchii,22.0225,120.83917
Hylarana_latouchii,22.0225,120.83917
Hylarana_latouchii,22.0225,120.83917
Hylarana_latouchii,25.02089,121.43906
Hylarana_latouchii,25.02089,121.43906
Hylarana_latouchii,25.02089,121.43906
Hylarana_latouchii,25.02089,121.43906
Hylarana_latouchii,25.02089,121.43906
Hylarana_latouchii,25.02089,121.43906
Hylarana_latouchii,25.02089,121.43906
Hylarana_latouchii,25.02089,121.43906
Hylarana_latouchii,25.02089,121.43906
Hylarana_latouchii,25.02089,121.43906
Hylarana_latouchii,39.19217,117.14551
Hylarana_latouchii,39.19217,117.14551
Hylarana_latouchii,30.13933,119.02831
Hylarana_latouchii,30.13967,121.00024
Hylarana_latouchii,24.82444,121.77
Hylarana_latouchii,23.89661,120.93897
Hylarana_latouchii,23.89661,120.93897
Hylarana_latouchii,23.89661,120.93897
Hylarana_latouchii,23.89661,120.93897
Hylarana_latouchii,23.89661,120.93897
Hylarana_latouchii,24.59603,120.84318
Hylarana_latouchii,24.59603,120.84318
Hylarana_latouchii,24.59603,120.84318
Hylarana_latouchii,24.59603,120.84318
Hylarana_latouchii,24.59603,120.84318
Hylarana_latouchii,24.59603,120.84318
Hylarana_latouchii,23.33836,120.19577
Hylarana_latouchii,23.33836,120.19577
Hylarana_latouchii,23.33836,120.19577
Hylarana_latouchii,23.33836,120.19577
Hylarana_latouchii,24.86397,121.55133
Hylarana_latouchii,24.86397,121.55133
Hylarana_latouchii,24.86397,121.55133
Hylarana_latouchii,24.86397,121.55133
Hylarana_latouchii,24.28056,120.55583
Hylarana_latouchii,24.28056,120.55583
Hylarana_latouchii,24.28056,120.55583
Hylarana_latouchii,24.28056,120.55583
Hylarana_latouchii,24.28056,120.55583
Hylarana_latouchii,23.57159,119.63379
Hylarana_latouchii,23.57159,119.63379
Hylarana_latouchii,23.57159,119.63379
Hylarana_latouchii,23.57159,119.63379
Hylarana_latouchii,23.57159,119.63379
Hylarana_latouchii,23.57159,119.63379
Hylarana_latouchii,24.035,120.41056
Hylarana_latouchii,24.035,120.41056
Hylarana_latouchii,30.13967,121.00024
Hylarana_latouchii,25.12825,121.7419
Hylarana_latouchii,24.82444,121.77
Rana_sauteri,23.33583,120.50167
Rana_sauteri,23.58361,120.55833
Rana_sauteri,23.58361,120.55833
Rana_sauteri,23.58361,120.55833
Rana_sauteri,23.58361,120.55833
Rana_sauteri,23.58361,120.55833
Rana_sauteri,23.58361,120.55833
Rana_sauteri,23.58361,120.55833
Rana_sauteri,23.58361,120.55833
Rana_sauteri,23.58361,120.55833
Rana_sauteri,24.41477,120.77263
Rana_sauteri,24.41477,120.77263
Rana_sauteri,24.41477,120.77263
Rana_sauteri,24.41477,120.77263
Rana_sauteri,24.41477,120.77263
Rana_sauteri,24.41477,120.77263
Rana_sauteri,24.41477,120.77263
Rana_sauteri,24.41477,120.77263
Rana_sauteri,24.41477,120.77263
Rana_sauteri,24.41477,120.77263
Rana_sauteri,24.28056,120.55583
Rana_sauteri,24.28056,120.55583
Rana_sauteri,24.28056,120.55583
Rana_sauteri,24.28056,120.55583
Rana_sauteri,24.28056,120.55583
Rana_sauteri,24.28056,120.55583
Rana_sauteri,24.28056,120.55583
Rana_sauteri,24.28056,120.55583
Rana_sauteri,24.28056,120.55583
Rana_sauteri,24.28056,120.55583
Rana_sauteri,24.1795,120.741
Rana_sauteri,24.1795,120.741
Rana_sauteri,24.1795,120.741
Rana_sauteri,24.1795,120.741
Rana_sauteri,24.1795,120.741
Rana_sauteri,24.1795,120.741
Rana_sauteri,24.1795,120.741
Rana_sauteri,24.1795,120.741
Rana_sauteri,24.1795,120.741
Rana_sauteri,24.1795,120.741
Rana_sauteri,22.74382,120.7322
Rana_sauteri,22.74382,120.7322
Rana_sauteri,22.74382,120.7322
Rana_sauteri,24.86397,121.55133
Rana_sauteri,24.86397,121.55133
Rana_sauteri,24.86397,121.55133
Rana_sauteri,24.86397,121.55133
Rana_sauteri,24.86397,121.55133
Rana_sauteri,24.86397,121.55133
Rana_sauteri,24.86397,121.55133
Rana_sauteri,24.86397,121.55133
Rana_sauteri,24.86397,121.55133
Rana_sauteri,24.86397,121.55133
Rana_sauteri,24.49333,121.53639
Rana_sauteri,24.49333,121.53639
Rana_sauteri,24.49333,121.53639
Rana_sauteri,24.49333,121.53639
Rana_sauteri,24.49333,121.53639
Rana_sauteri,24.49333,121.53639
Rana_sauteri,24.49333,121.53639
Rana_sauteri,24.49333,121.53639
Rana_sauteri,24.49333,121.53639
Rana_sauteri,24.49333,121.53639
Rana_sauteri,24.18028,121.31111
Rana_sauteri,24.18028,121.31111
Rana_sauteri,24.18028,121.31111
Rana_sauteri,24.18028,121.31111
Rana_sauteri,24.18028,121.31111
Rana_sauteri,24.18028,121.31111
Rana_sauteri,24.18028,121.31111
Rana_sauteri,24.18028,121.31111
Rana_sauteri,24.18028,121.31111
Rana_sauteri,24.18028,121.31111
Rana_sauteri,24.61917,121.11389
Rana_sauteri,24.61917,121.11389
Rana_sauteri,24.61917,121.11389
Rana_sauteri,24.61917,121.11389
Rana_sauteri,24.61917,121.11389
Rana_sauteri,24.61917,121.11389
Rana_sauteri,24.61917,121.11389
Rana_sauteri,24.61917,121.11389
Rana_sauteri,24.61917,121.11389
Rana_sauteri,24.61917,121.11389
Rana_sauteri,23.40492,120.72085
Rana_sauteri,23.40492,120.72085
Rana_sauteri,23.40492,120.72085
Rana_sauteri,23.40492,120.72085
Rana_sauteri,23.40492,120.72085
Rana_sauteri,23.40492,120.72085
Rana_sauteri,23.40492,120.72085
Rana_sauteri,23.40492,120.72085
Rana_sauteri,23.40492,120.72085
Rana_sauteri,23.58361,120.55833
Rana_sauteri,23.58361,120.55833
Rana_sauteri,23.58361,120.55833
Rana_sauteri,23.58361,120.55833
Rana_sauteri,23.58361,120.55833
Rana_sauteri,23.33583,120.50167
Rana_sauteri,23.33583,120.50167
Rana_sauteri,23.33583,120.50167
Rana_sauteri,23.33583,120.50167
Rana_sauteri,23.33583,120.50167
Rana_sauteri,23.33583,120.50167
Rana_sauteri,23.33583,120.50167
Rana_sauteri,23.33583,120.50167
Rana_sauteri,23.33583,120.50167
Rana_sauteri,23.33583,120.50167
Rana_sauteri,24.79697,121.3629
Rana_sauteri,24.79697,121.3629
Rana_sauteri,24.79697,121.3629
Rana_sauteri,24.79697,121.3629
Rana_sauteri,24.79697,121.3629
Rana_sauteri,24.79697,121.3629
Rana_sauteri,24.79697,121.3629
Rana_sauteri,24.79697,121.3629
Rana_sauteri,24.79697,121.3629
Rana_sauteri,24.79697,121.3629
Rana_sauteri,24.14,121.27472
Rana_sauteri,24.14,121.27472
Rana_sauteri,24.14,121.27472
Rana_sauteri,24.14,121.27472
Rana_sauteri,24.14,121.27472
Rana_sauteri,24.14,121.27472
Rana_sauteri,24.14,121.27472
Rana_sauteri,24.14,121.27472
Rana_sauteri,24.83257,121.33123
Rana_sauteri,24.83257,121.33123
Rana_sauteri,24.83257,121.33123
Rana_sauteri,24.83257,121.33123
Rana_sauteri,24.83257,121.33123
Rana_sauteri,24.83257,121.33123
Rana_sauteri,24.83257,121.33123
Rana_sauteri,24.83257,121.33123
Rana_sauteri,24.83257,121.33123
Rana_sauteri,24.83257,121.33123
Rana_sauteri,24.63056,121.11972
Rana_sauteri,24.63056,121.11972
Rana_sauteri,24.63056,121.11972
Rana_sauteri,24.63056,121.11972
Bombina_bombina,50.01491,19.80953
Fejervarya_iskandari,-6.82222,107.13944
Fejervarya_iskandari,-7.3068,106.8728
Fejervarya_limnocharis,-6.59444,106.78917
Fejervarya_limnocharis,-7.1399,106.7202
Fejervarya_limnocharis,3.1412,101.68653
Fejervarya_limnocharis,3.1412,101.68653
Fejervarya_limnocharis,3.1412,101.68653
Fejervarya_limnocharis,34.39627,132.45937
Heterixalus_madagascariensis,-18.98333,48.53333
Heterixalus_madagascariensis,-18.98333,48.53333
Heterixalus_betsileo,-18.93333,48.41667
Heterixalus_punctatus,-18.93333,48.41667
Heterixalus_tricolor,-16.25,46.91667
Heterixalus_tricolor,-16.25,46.91667
Heterixalus_luteostriatus,-16.25,46.91667
Heterixalus_luteostriatus,-16.25,46.91667
Heterixalus_rutenbergi,-20.58333,46.63333
Heterixalus_variabilis,-17,44.66667
Heterixalus_betsileo,-19.38333,47.41667
Heterixalus_tricolor,-13.31421,48.25899
Heterixalus_tricolor,-13.31421,48.25899
Heterixalus_madagascariensis,-14.26667,50.16667
Heterixalus_punctatus,-14.26667,50.16667
Heterixalus_punctatus,-14.26667,50.16667
Heterixalus_madagascariensis,-14.26667,50.16667
Heterixalus_punctatus,-14.26667,50.16667
Heterixalus_variabilis,-13.31667,48.46667
Heterixalus_luteostriatus,-13.68333,48.45
Heterixalus_variabilis,-13.68333,48.45
Heterixalus_variabilis,-13.31667,48.46667
Heterixalus_alboguttatus,-24.56667,46.96667
Heterixalus_boettgeri,-25.03249,46.98329
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
Mantella_expectata,-19.73333,45.43333
